"CONCEPT_CD","CNT"
"CPT4:29040",3
"CPT4:35341",3
"CPT4:D7120",3
"CPT4:75552",3
"CPT4:24802",3
"CPT4:56821",3
"CPT4:67430",3
"CPT4:69910",3
"CPT4:55650",3
"CPT4:23680",3
"CPT4:62268",3
"CPT4:55845",3
"CPT4:66130",3
"CPT4:26070",3
"CPT4:34701",3
"CPT4:22310",3
"CPT4:23472",3
"CPT4:31320",3
"CPT4:61584",3
"CPT4:33256",3
"CPT4:90661",3
"CPT4:33762",3
"CPT4:43193",3
"CPT4:52355",3
"CPT4:33935",3
"CPT4:D7511",3
"CPT4:98966",3
"CPT4:31637",3
"CPT4:21602",3
"CPT4:36425",3
"CPT4:A4338",3
"CPT4:15781",3
"CPT4:17261",3
"CPT4:D7461",3
"CPT4:15121",3
"CPT4:27194",3
"CPT4:J7202",3
"CPT4:25115",3
"CPT4:35141",3
"CPT4:99191",3
"CPT4:21172",3
"CPT4:D7830",3
"CPT4:28420",3
"CPT4:28405",3
"CPT4:67835",3
"CPT4:12007",3
"CPT4:35531",3
"CPT4:33777",3
"CPT4:33130",3
"CPT4:D7260",3
"CPT4:21275",3
"CPT4:25671",3
"CPT4:92977",3
"CPT4:C1782",3
"CPT4:35361",3
"CPT4:J0584",3
"CPT4:70120",3
"CPT4:93922",3
"CPT4:44366",3
"CPT4:32035",3
"CPT4:64891",3
"CPT4:19366",3
"CPT4:24498",3
"CPT4:99407",3
"CPT4:47550",3
"CPT4:35189",3
"CPT4:50980",3
"CPT4:65135",3
"CPT4:20660",3
"CPT4:99080",3
"CPT4:27497",3
"CPT4:21408",3
"CPT4:99273",3
"CPT4:33255",3
"CPT4:60699",3
"CPT4:69700",3
"CPT4:D2161",3
"CPT4:31627",3
"CPT4:20970",3
"CPT4:99496",3
"CPT4:86781",3
"CPT4:15272",3
"CPT4:90674",3
"CPT4:12017",3
"CPT4:G0260",3
"CPT4:52346",3
"CPT4:G0426",3
"CPT4:11621",3
"CPT4:47136",3
"CPT4:82952",3
"CPT4:33020",3
"CPT4:D7251",3
"CPT4:35184",3
"CPT4:D4321",3
"CPT4:67415",3
"CPT4:35142",3
"CPT4:49426",3
"CPT4:69662",3
"CPT4:81203",3
"CPT4:95807",3
"CPT4:M0076",3
"CPT4:78291",3
"CPT4:42160",3
"CPT4:63170",3
"CPT4:24155",3
"CPT4:39401",3
"CPT4:78585",3
"CPT4:32095",3
"CPT4:57330",3
"CPT4:92571",3
"CPT4:86978",3
"CPT4:34001",3
"CPT4:32442",3
"CPT4:D5213",3
"CPT4:28171",3
"CPT4:27216",3
"CPT4:52334",3
"CPT4:23182",3
"CPT4:23105",3
"CPT4:33502",3
"CPT4:33746",3
"CPT4:11107",3
"CPT4:76778",3
"CPT4:43756",3
"CPT4:27656",3
"CPT4:29845",3
"CPT4:43273",3
"CPT4:21610",3
"CPT4:A4351",3
"CPT4:96902",3
"CPT4:24920",3
"CPT4:21242",3
"CPT4:32098",3
"CPT4:35180",3
"CPT4:61026",3
"CPT4:36456",3
"CPT4:33964",3
"CPT4:V5270",3
"CPT4:33881",3
"CPT4:93527",3
"CPT4:29800",3
"CPT4:D5421",3
"CPT4:97028",3
"CPT4:C1895",3
"CPT4:99474",3
"CPT4:Q2050",3
"CPT4:35656",3
"CPT4:19380",3
"CPT4:38765",3
"CPT4:63051",3
"CPT4:11642",3
"CPT4:81236",3
"CPT4:99325",3
"CPT4:95865",3
"CPT4:44721",3
"CPT4:27130",3
"CPT4:80048",3
"CPT4:36818",3
"CPT4:42320",3
"CPT4:63661",3
"CPT4:Q4024",3
"CPT4:43204",3
"CPT4:J3470",3
"CPT4:61522",3
"CPT4:78800",3
"CPT4:56640",3
"CPT4:23330",3
"CPT4:15050",3
"CPT4:32602",3
"CPT4:36160",3
"CPT4:80360",3
"CPT4:24359",3
"CPT4:69706",3
"CPT4:53200",3
"CPT4:95199",3
"CPT4:34203",3
"CPT4:61564",3
"CPT4:43216",3
"CPT4:61546",3
"CPT4:37700",3
"CPT4:36262",3
"CPT4:67922",3
"CPT4:61597",3
"CPT4:L8627",3
"CPT4:D7412",3
"CPT4:D3332",3
"CPT4:63056",3
"CPT4:95905",3
"CPT4:D0321",2
"CPT4:48150",2
"CPT4:27070",2
"CPT4:S2150",2
"CPT4:65260",2
"CPT4:D8210",2
"CPT4:85810",2
"CPT4:58210",2
"CPT4:35152",2
"CPT4:20939",2
"CPT4:63308",2
"CPT4:20101",2
"CPT4:51570",2
"CPT4:43846",2
"CPT4:61705",2
"CPT4:15950",2
"CPT4:50972",2
"CPT4:78430",2
"CPT4:53250",2
"CPT4:58180",2
"CPT4:64911",2
"CPT4:32852",2
"CPT4:81286",2
"CPT4:19302",2
"CPT4:38200",2
"CPT4:22110",2
"CPT4:27893",2
"CPT4:D7880",2
"CPT4:43850",2
"CPT4:99999",2
"CPT4:70170",2
"CPT4:24152",2
"CPT4:26415",2
"CPT4:43252",2
"CPT4:95830",2
"CPT4:93561",2
"CPT4:27517",2
"CPT4:50120",2
"CPT4:84307",2
"CPT4:26842",2
"CPT4:0258T",2
"CPT4:27486",2
"CPT4:90662",2
"CPT4:58555",2
"CPT4:44137",2
"CPT4:53270",2
"CPT4:63087",2
"CPT4:15860",2
"CPT4:36455",2
"CPT4:G0179",2
"CPT4:65150",2
"CPT4:99172",2
"CPT4:1038F",2
"CPT4:15828",2
"CPT4:33992",2
"CPT4:60212",2
"CPT4:87803",2
"CPT4:0263T",2
"CPT4:J3471",2
"CPT4:27654",2
"CPT4:67975",2
"CPT4:42426",2
"CPT4:47530",2
"CPT4:86807",2
"CPT4:50280",2
"CPT4:65125",2
"CPT4:31205",2
"CPT4:64804",2
"CPT4:32654",2
"CPT4:47380",2
"CPT4:90857",2
"CPT4:26863",2
"CPT4:45170",2
"CPT4:46710",2
"CPT4:76986",2
"CPT4:32905",2
"CPT4:65865",2
"CPT4:61332",2
"CPT4:64517",2
"CPT4:45113",2
"CPT4:92979",2
"CPT4:J9033",2
"CPT4:22222",2
"CPT4:44378",2
"CPT4:D0999",2
"CPT4:23473",2
"CPT4:22505",2
"CPT4:42340",2
"CPT4:90953",2
"CPT4:63746",2
"CPT4:41822",2
"CPT4:90960",2
"CPT4:65860",2
"CPT4:21407",2
"CPT4:D7952",2
"CPT4:93735",2
"CPT4:90819",2
"CPT4:32674",2
"CPT4:37620",2
"CPT4:93562",2
"CPT4:33401",2
"CPT4:V5259",2
"CPT4:25031",2
"CPT4:45346",2
"CPT4:0449T",2
"CPT4:94004",2
"CPT4:92572",2
"CPT4:43100",2
"CPT4:D3352",2
"CPT4:60505",2
"CPT4:28226",2
"CPT4:S9433",2
"CPT4:21195",2
"CPT4:50500",2
"CPT4:43458",2
"CPT4:D5986",2
"CPT4:47362",2
"CPT4:S1031",2
"CPT4:66225",2
"CPT4:J9350",2
"CPT4:78464",2
"CPT4:47620",2
"CPT4:64714",2
"CPT4:63090",2
"CPT4:78266",2
"CPT4:65880",2
"CPT4:50572",2
"CPT4:57320",2
"CPT4:21155",2
"CPT4:33993",2
"CPT4:23195",2
"CPT4:75940",2
"CPT4:28086",2
"CPT4:74740",2
"CPT4:53661",2
"CPT4:23474",2
"CPT4:29856",2
"CPT4:D4910",2
"CPT4:A9526",2
"CPT4:15832",2
"CPT4:37223",2
"CPT4:33510",2
"CPT4:76360",2
"CPT4:28126",2
"CPT4:38760",2
"CPT4:24350",2
"CPT4:27440",2
"CPT4:0058T",2
"CPT4:28570",2
"CPT4:J7297",2
"CPT4:FWISC",2
"CPT4:27437",2
"CPT4:11463",2
"CPT4:50434",2
"CPT4:65130",2
"CPT4:J9352",2
"CPT4:92653",2
"CPT4:49200",2
"CPT4:G8078",2
"CPT4:19272",2
"CPT4:33271",2
"CPT4:32815",2
"CPT4:17311",2
"CPT4:33496",2
"CPT4:0150T",2
"CPT4:58957",2
"CPT4:75564",2
"CPT4:65730",2
"CPT4:50957",2
"CPT4:70300",2
"CPT4:97661",2
"CPT4:P9612",2
"CPT4:93583",2
"CPT4:35021",2
"CPT4:49590",2
"CPT4:75731",2
"CPT4:J7640",2
"CPT4:26686",2
"CPT4:15570",2
"CPT4:28545",2
"CPT4:G0414",2
"CPT4:64872",2
"CPT4:25001",2
"CPT4:35903",2
"CPT4:31633",2
"CPT4:J0717",2
"CPT4:11601",2
"CPT4:33933",2
"CPT4:61690",2
"CPT4:41512",2
"CPT4:26412",2
"CPT4:63301",2
"CPT4:27250",2
"CPT4:26140",2
"CPT4:64680",2
"CPT4:96521",2
"CPT4:90399",2
"CPT4:35188",2
"CPT4:21267",2
"CPT4:L1902",2
"CPT4:33471",2
"CPT4:0569T",2
"CPT4:61567",2
"CPT4:60300",2
"CPT4:15931",2
"CPT4:60271",2
"CPT4:76120",2
"CPT4:31656",2
"CPT4:58410",2
"CPT4:61055",2
"CPT4:47556",2
"CPT4:J9042",2
"CPT4:45820",2
"CPT4:0540T",2
"CPT4:32661",2
"CPT4:47800",2
"CPT4:45317",2
"CPT4:66160",2
"CPT4:67450",2
"CPT4:L4631",2
"CPT4:55700",2
"CPT4:22226",2
"CPT4:27228",2
"CPT4:22812",2
"CPT4:A4640",2
"CPT4:78650",2
"CPT4:43278",2
"CPT4:D2980",2
"CPT4:92563",2
"CPT4:68525",2
"CPT4:15841",2
"CPT4:43622",2
"CPT4:V2523",2
"CPT4:67414",2
"CPT4:99324",2
"CPT4:32656",2
"CPT4:A4590",2
"CPT4:B4034",2
"CPT4:15847",2
"CPT4:33231",2
"CPT4:62361",2
"CPT4:24125",2
"CPT4:57100",2
"CPT4:30160",2
"CPT4:37217",2
"CPT4:27248",2
"CPT4:77435",2
"CPT4:99342",2
"CPT4:62287",2
"CPT4:11976",2
"CPT4:44365",2
"CPT4:21082",2
"CPT4:33737",2
"CPT4:26261",2
"CPT4:27132",2
"CPT4:11006",2
"CPT4:68750",2
"CPT4:31590",2
"CPT4:45320",2
"CPT4:64766",2
"CPT4:J8515",2
"CPT4:Q2022",2
"CPT4:21199",2
"CPT4:48548",2
"CPT4:32020",2
"CPT4:51565",2
"CPT4:S0601",2
"CPT4:D3470",2
"CPT4:45108",2
"CPT4:L8683",2
"CPT4:P9039",2
"CPT4:D5212",2
"CPT4:Q0187",2
"CPT4:23170",2
"CPT4:15201",2
"CPT4:83037",2
"CPT4:65272",2
"CPT4:28805",2
"CPT4:78012",2
"CPT4:35102",2
"CPT4:52283",2
"CPT4:58100",2
"CPT4:65410",2
"CPT4:25927",2
"CPT4:15600",2
"CPT4:46945",2
"CPT4:J7169",2
"CPT4:58700",2
"CPT4:63016",2
"CPT4:54400",2
"CPT4:82120",2
"CPT4:74210",2
"CPT4:G0379",2
"CPT4:21421",2
"CPT4:26841",2
"CPT4:67971",2
"CPT4:17266",2
"CPT4:37218",2
"CPT4:21010",2
"CPT4:34101",2
"CPT4:0151T",2
"CPT4:59871",2
"CPT4:51900",2
"CPT4:65750",2
"CPT4:48146",2
"CPT4:57111",2
"CPT4:00126",2
"CPT4:51845",2
"CPT4:61642",2
"CPT4:81343",1
"CPT4:36511",1
"CPT4:64760",1
"CPT4:66020",1
"CPT4:81183",1
"CPT4:45114",1
"CPT4:23505",1
"CPT4:46611",1
"CPT4:31051",1
"CPT4:93741",1
"CPT4:92562",1
"CPT4:37785",1
"CPT4:J2794",1
"CPT4:99174",1
"CPT4:97520",1
"CPT4:36473",1
"CPT4:23334",1
"CPT4:90585",1
"CPT4:D9931",1
"CPT4:58760",1
"CPT4:0264T",1
"CPT4:51596",1
"CPT4:39502",1
"CPT4:57065",1
"CPT4:58353",1
"CPT4:37609",1
"CPT4:A9279",1
"CPT4:39520",1
"CPT4:24900",1
"CPT4:27256",1
"CPT4:43265",1
"CPT4:27499",1
"CPT4:64412",1
"CPT4:24145",1
"CPT4:87271",1
"CPT4:68510",1
"CPT4:D9946",1
"CPT4:99453",1
"CPT4:35510",1
"CPT4:43108",1
"CPT4:43257",1
"CPT4:61860",1
"CPT4:11600",1
"CPT4:33501",1
"CPT4:35111",1
"CPT4:54110",1
"CPT4:D5911",1
"CPT4:V5254",1
"CPT4:28088",1
"CPT4:23450",1
"CPT4:C9028",1
"CPT4:24331",1
"CPT4:D5741",1
"CPT4:64410",1
"CPT4:81434",1
"CPT4:87107",1
"CPT4:96408",1
"CPT4:38215",1
"CPT4:88375",1
"CPT4:26844",1
"CPT4:99377",1
"CPT4:50070",1
"CPT4:81234",1
"CPT4:26040",1
"CPT4:53442",1
"CPT4:23174",1
"CPT4:92052",1
"CPT4:23575",1
"CPT4:L8610",1
"CPT4:D2794",1
"CPT4:A4637",1
"CPT4:25251",1
"CPT4:B9999",1
"CPT4:38115",1
"CPT4:D7911",1
"CPT4:49323",1
"CPT4:64858",1
"CPT4:44720",1
"CPT4:23802",1
"CPT4:28052",1
"CPT4:26861",1
"CPT4:61316",1
"CPT4:81173",1
"CPT4:37183",1
"CPT4:L8680",1
"CPT4:50610",1
"CPT4:87168",1
"CPT4:15730",1
"CPT4:70390",1
"CPT4:0329T",1
"CPT4:31611",1
"CPT4:27424",1
"CPT4:31510",1
"CPT4:J7674",1
"CPT4:15933",1
"CPT4:D4999",1
"CPT4:60270",1
"CPT4:74260",1
"CPT4:36535",1
"CPT4:15786",1
"CPT4:39499",1
"CPT4:11471",1
"CPT4:96103",1
"CPT4:76812",1
"CPT4:53505",1
"CPT4:95852",1
"CPT4:68325",1
"CPT4:64822",1
"CPT4:47400",1
"CPT4:31648",1
"CPT4:84153",1
"CPT4:L8682",1
"CPT4:58545",1
"CPT4:J3302",1
"CPT4:D5821",1
"CPT4:54056",1
"CPT4:96920",1
"CPT4:49411",1
"CPT4:25900",1
"CPT4:81322",1
"CPT4:11470",1
"CPT4:69715",1
"CPT4:G0168",1
"CPT4:V2629",1
"CPT4:45349",1
"CPT4:88150",1
"CPT4:54437",1
"CPT4:41130",1
"CPT4:89220",1
"CPT4:43755",1
"CPT4:33927",1
"CPT4:D7110",1
"CPT4:C8927",1
"CPT4:69401",1
"CPT4:64740",1
"CPT4:54055",1
"CPT4:64617",1
"CPT4:33766",1
"CPT4:65140",1
"CPT4:A0394",1
"CPT4:24136",1
"CPT4:29843",1
"CPT4:46942",1
"CPT4:81178",1
"CPT4:60605",1
"CPT4:81180",1
"CPT4:57284",1
"CPT4:38555",1
"CPT4:81344",1
"CPT4:G8082",1
"CPT4:50688",1
"CPT4:67973",1
"CPT4:24138",1
"CPT4:15136",1
"CPT4:15276",1
"CPT4:69718",1
"CPT4:35570",1
"CPT4:90676",1
"CPT4:52342",1
"CPT4:J1440",1
"CPT4:A4580",1
"CPT4:33403",1
"CPT4:46900",1
"CPT4:26035",1
"CPT4:21825",1
"CPT4:48000",1
"CPT4:63268",1
"CPT4:26185",1
"CPT4:35693",1
"CPT4:39402",1
"CPT4:22328",1
"CPT4:64802",1
"CPT4:26105",1
"CPT4:83698",1
"CPT4:51840",1
"CPT4:21263",1
"CPT4:28705",1
"CPT4:99490",1
"CPT4:25392",1
"CPT4:92270",1
"CPT4:J9002",1
"CPT4:64505",1
"CPT4:58800",1
"CPT4:23800",1
"CPT4:26706",1
"CPT4:50580",1
"CPT4:29435",1
"CPT4:67221",1
"CPT4:68505",1
"CPT4:64830",1
"CPT4:28070",1
"CPT4:15845",1
"CPT4:74190",1
"CPT4:69511",1
"CPT4:90923",1
"CPT4:90721",1
"CPT4:25810",1
"CPT4:20824",1
"CPT4:27558",1
"CPT4:24361",1
"CPT4:5250F",1
"CPT4:D9987",1
"CPT4:35565",1
"CPT4:21348",1
"CPT4:36490",1
"CPT4:65290",1
"CPT4:23125",1
"CPT4:43227",1
"CPT4:15935",1
"CPT4:49220",1
"CPT4:74760",1
"CPT4:92532",1
"CPT4:33030",1
"CPT4:10011",1
"CPT4:35450",1
"CPT4:50060",1
"CPT4:15155",1
"CPT4:28456",1
"CPT4:49555",1
"CPT4:24371",1
"CPT4:37192",1
"CPT4:27882",1
"CPT4:33973",1
"CPT4:93261",1
"CPT4:22532",1
"CPT4:49655",1
"CPT4:S0221",1
"CPT4:50020",1
"CPT4:66700",1
"CPT4:23625",1
"CPT4:32820",1
"CPT4:25443",1
"CPT4:61770",1
"CPT4:38571",1
"CPT4:Q4014",1
"CPT4:25100",1
"CPT4:26372",1
"CPT4:29058",1
"CPT4:87270",1
"CPT4:38211",1
"CPT4:27280",1
"CPT4:90899",1
"CPT4:61850",1
"CPT4:43341",1
"CPT4:34490",1
"CPT4:61570",1
"CPT4:28286",1
"CPT4:68540",1
"CPT4:31574",1
"CPT4:93640",1
"CPT4:G0415",1
"CPT4:A0428",1
"CPT4:50382",1
"CPT4:38129",1
"CPT4:45136",1
"CPT4:47560",1
"CPT4:81182",1
"CPT4:52007",1
"CPT4:29828",1
"CPT4:61440",1
"CPT4:88272",1
"CPT4:54230",1
"CPT4:44401",1
"CPT4:D5225",1
"CPT4:61698",1
"CPT4:42900",1
"CPT4:42280",1
"CPT4:49412",1
"CPT4:30120",1
"CPT4:21423",1
"CPT4:25492",1
"CPT4:43288",1
"CPT4:50575",1
"CPT4:69155",1
"CPT4:C9741",1
"CPT4:44397",1
"CPT4:99606",1
"CPT4:21268",1
"CPT4:21616",1
"CPT4:90735",1
"CPT4:61708",1
"CPT4:66720",1
"CPT4:46940",1
"CPT4:17271",1
"CPT4:21401",1
"CPT4:A9505",1
"CPT4:22224",1
"CPT4:36823",1
"CPT4:A9569",1
"CPT4:57156",1
"CPT4:D9945",1
"CPT4:G0237",1
"CPT4:57295",1
"CPT4:47480",1
"CPT4:23630",1
"CPT4:25445",1
"CPT4:45499",1
"CPT4:62194",1
"CPT4:35661",1
"CPT4:46615",1
"CPT4:95806",1
"CPT4:69425",1
"CPT4:96425",1
"CPT4:21490",1
"CPT4:D7630",1
"CPT4:46910",1
"CPT4:21081",1
"CPT4:55705",1
"CPT4:44402",1
"CPT4:28530",1
"CPT4:44700",1
"CPT4:D4241",1
"CPT4:58600",1
"CPT4:33273",1
"CPT4:15922",1
"CPT4:32658",1
"CPT4:J7302",1
"CPT4:D9911",1
"CPT4:21138",1
"CPT4:17264",1
"CPT4:52260",1
"CPT4:77331",1
"CPT4:31365",1
"CPT4:25135",1
"CPT4:43263",1
"CPT4:V5255",1
"CPT4:38530",1
"CPT4:21256",1
"CPT4:25441",1
"CPT4:0265T",1
"CPT4:77305",1
"CPT4:81184",1
"CPT4:35883",1
"CPT4:45402",1
"CPT4:91132",1
"CPT4:43279",1
"CPT4:37788",1
"CPT4:43234",1
"CPT4:P7001",1
"CPT4:35884",1
"CPT4:21347",1
"CPT4:44379",1
"CPT4:50630",1
"CPT4:55200",1
"CPT4:21188",1
"CPT4:69552",1
"CPT4:J1055",1
"CPT4:33722",1
"CPT4:95927",1
"CPT4:15365",1
"CPT4:81179",1
"CPT4:50045",1
"CPT4:24362",1
"CPT4:G0425",1
"CPT4:37616",1
"CPT4:V5269",1
"CPT4:37765",1
"CPT4:43825",1
"CPT4:27253",1
"CPT4:51841",1
"CPT4:48554",1
"CPT4:69554",1
"CPT4:65900",1
"CPT4:47361",1
"CPT4:P9021",1
"CPT4:61635",1
"CPT4:52354",1
"CPT4:43754",1
"CPT4:A4615",1
"CPT4:G0105",1
"CPT4:43645",1
"CPT4:54100",1
"CPT4:43232",1
"CPT4:44405",1
"CPT4:38382",1
"CPT4:46610",1
"CPT4:90997",1
"CPT4:V2610",1
"CPT4:50340",1
"CPT4:75553",1
"CPT4:29049",1
"CPT4:86632",1
"CPT4:27090",1
"CPT4:0532T",1
"CPT4:54861",1
"CPT4:57423",1
"CPT4:D1220",1
"CPT4:22904",1
"CPT4:35572",1
"CPT4:50920",1
"CPT4:31400",1
"CPT4:46712",1
"CPT4:62294",1
"CPT4:74710",1
"CPT4:D5988",1
"CPT4:58578",1
"CPT4:2029F",1
"CPT4:35013",1
"CPT4:35001",1
"CPT4:32672",1
"CPT4:27326",1
"CPT4:74301",1
"CPT4:46707",1
"CPT4:D5999",1
"CPT4:21160",1
"CPT4:81284",1
"CPT4:48540",1
"CPT4:61684",1
"CPT4:69505",1
"CPT4:25924",1
"CPT4:63086",1
"CPT4:33991",1
"CPT4:97036",1
"CPT4:24931",1
"CPT4:47360",1
"CPT4:43192",1
"CPT4:87190",1
"CPT4:47540",1
"CPT4:99337",1
"CPT4:81181",1
"CPT4:34841",1
"CPT4:D9210",1
"CPT4:A4352",1
"CPT4:83586",1
"CPT4:61566",1
"CPT4:50940",1
"CPT4:61105",1
"CPT4:J9225",1
"CPT4:28406",1
"CPT4:34706",1
"CPT4:34501",1
"CPT4:96416",1
"CPT4:26100",1
"CPT4:61868",1
"CPT4:15775",1
"CPT4:31241",1
"CPT4:97130",1
"CPT4:90740",1
"CPT4:D2910",1
"CPT4:43217",1
"CPT4:15330",1
"CPT4:65770",1
"CPT4:15934",1
"CPT4:87073",1
"CPT4:42806",1
"CPT4:0191T",1
"CPT4:44384",1
"CPT4:33702",1
"CPT4:45355",1
"CPT4:44136",1
"CPT4:63740",1
"CPT4:33505",1
"CPT4:61651",1
"CPT4:46917",1
"CPT4:44390",1
"CPT4:25611",1
"CPT4:48520",1
"CPT4:33310",1
"CPT4:91000",1
"CPT4:48105",1
"CPT4:25274",1
"CPT4:28294",1
"CPT4:31375",1
"CPT4:26483",1
"CPT4:64610",1
"CPT4:57305",1
"CPT4:D0105",1
"CPT4:81285",1
"CPT4:54105",1
"CPT4:50100",1
"CPT4:G8075",1
"CPT4:21151",1
"CPT4:D6240",1
"CPT4:93744",1
"CPT4:92984",1
"CPT4:31612",1
"CPT4:D4283",1
"CPT4:42892",1
"CPT4:87152",1
"CPT4:S8100",1
"CPT4:48155",1
"CPT4:27198",1
"CPT4:96522",1
"CPT4:D4245",1
"CPT4:32200",1
"CPT4:51010",1
"CPT4:33967",1
"CPT4:46916",1
"CPT4:93464",1
"CPT4:49419",1
"CPT4:25695",1
"CPT4:15700",1
"CPT4:28202",1
"CPT4:61156",1
"CPT4:43228",1
"CPT4:65781",1
"CPT4:J3304",1
"CPT4:15001",1
"CPT4:35082",1
"CPT4:64553",1
"CPT4:63305",1
"CPT4:87255",1
"CPT4:35665",1
"CPT4:0441T",1
"CPT4:27725",1
"CPT4:37250",1
"CPT4:62292",1
"CPT4:25670",1
"CPT4:00170",1
"CPT4:36513",1
"CPT4:11001",1
"CPT4:73040",1
"CPT4:25490",1
"CPT4:43206",1
"CPT4:56820",1
"CPT4:L3670",1
"CPT4:92330",1
"CPT4:J8560",1
"CPT4:35458",1
"CPT4:J7610",1
"CPT4:45160",1
"CPT4:35560",1
"CPT4:64840",1
"CPT4:63088",1
"CPT4:88029",1
"CPT4:77022",1
"CPT4:12018",1
"CPT4:33974",1
"CPT4:45398",1
"CPT4:D1210",1
"CPT4:64874",1
"CPT4:29131",1
"CPT4:15936",1
"CPT4:J9118",1
"CPT4:31360",1
"CPT4:C9770",1
"CPT4:92313",1
"CPT4:27889",1
"CPT4:32603",1
"CPT4:57285",1
"CPT4:50945",1
"CPT4:32036",1
